"county","year","urban_pop_prop","rural_pop_prop","total_population"
"Uppsala",1979,0.521439403556984,0.478560596443016,239926.526018901
"Stockholm",1979,0.888972422460584,0.111027577539416,1446290.82624414
"Södermanland",1979,0.563347669481942,0.436652330518058,232586.105135554
"Östergötland",1979,0.613808230398163,0.386191769601837,389479.804402571
"Kalmar",1979,0.427180980882932,0.572819019117068,246146.008882994
"Blekinge",1979,0.531560229384091,0.468439770615909,132832.028954024
"Skåne",1979,0.659732744029649,0.340267255970351,956143.440960753
"Halland",1979,0.503154264381005,0.496845735618995,244043.256254239
"Gotland",1979,0.393337900091534,0.606662099908466,61622.753837652
"Västmanland",1979,0.685179262544676,0.314820737455324,256341.297342754
"Jönköping",1979,0.554224013525426,0.445775986474574,300307.145125066
"Orebro",1979,0.591464155895568,0.408535844104432,261624.997135994
"Kronoberg",1979,0.456386391070361,0.543613608929639,162777.063860449
"Norrbotten",1980,0.511480567421255,0.488519432578745,272427.417112076
"Västerbotten",1980,0.5117163603093,0.4882836396907,262973.638973949
"Jämtland",1980,0.316941997853435,0.683058002146565,137533.538966054
"Dalarna",1980,0.444135806504245,0.555864193495755,286937.540526148
"Värmland",1980,0.538475906336657,0.461524093663343,290131.173145059
"Västra Götaland",1980,0.644250809242015,0.355749190757985,1403318.35979062
"Västernorrland",1980,0.524059382152007,0.475940617847993,250487.320913182
"Gävleborg",1980,0.512729403109559,0.487270596890441,289121.837704618
"Uppsala",1980,0.526521960240526,0.473478039759474,250547.651234727
"Stockholm",1980,0.887390081657753,0.112609918342247,1452062.13880703
"Södermanland",1980,0.559714917615257,0.440285082384743,239178.333374591
"Östergötland",1980,0.608078149536387,0.391921850463613,393922.664101332
"Kalmar",1980,0.406177122429877,0.593822877570123,246782.235492781
"Blekinge",1980,0.528995519717372,0.471004480282628,135209.31810117
"Skåne",1980,0.648481075143,0.351518924857,967546.662577685
"Halland",1980,0.503268533150496,0.496731466849504,252963.568340988
"Gotland",1980,0.392120808689396,0.607879191310604,61673.6173415026
"Västmanland",1980,0.684534280444295,0.315465719555705,261327.101472137
"Jönköping",1980,0.558250908396343,0.441749091603657,306168.965075855
"Orebro",1980,0.586937174068411,0.413062825931589,267059.207092893
"Kronoberg",1980,0.459895752209114,0.540104247790886,167056.491735269
"Norrbotten",1981,0.511480567421255,0.488519432578745,272427.417112076
"Västerbotten",1981,0.5117163603093,0.4882836396907,262973.638973949
"Jämtland",1981,0.316941997853435,0.683058002146565,137533.538966054
"Dalarna",1981,0.444135806504245,0.555864193495755,286937.540526148
"Värmland",1981,0.538475906336657,0.461524093663343,290131.173145059
"Västra Götaland",1981,0.644250809242015,0.355749190757985,1403318.35979062
"Västernorrland",1981,0.524059382152007,0.475940617847993,250487.320913182
"Gävleborg",1981,0.512729403109559,0.487270596890441,289121.837704618
"Uppsala",1981,0.526521960240526,0.473478039759474,250547.651234727
"Stockholm",1981,0.887390081657753,0.112609918342247,1452062.13880703
"Södermanland",1981,0.559714917615257,0.440285082384743,239178.333374591
"Östergötland",1981,0.608078149536387,0.391921850463613,393922.664101332
"Kalmar",1981,0.406177122429877,0.593822877570123,246782.235492781
"Blekinge",1981,0.528995519717372,0.471004480282628,135209.31810117
"Skåne",1981,0.648481075143,0.351518924857,967546.662577685
"Halland",1981,0.503268533150496,0.496731466849504,252963.568340988
"Gotland",1981,0.392120808689396,0.607879191310604,61673.6173415026
